Temperature (K),Pressure (MPa),T_critical_distance,P_critical_distance,Na+,K+,Mg+2,Ca+2,SO4-2,Cl-,Dissolved CO2 (mol/kg)
309.52,31.02,5.39,23.64,0.0,0.0,5.0,0.0,0.0,10.0,0.312597436900187
344.68,5.8,40.55,-1.58,0.0,0.0,5.0,0.0,0.0,10.0,0.155859853215777
344.68,6.0,40.55,-1.38,0.0,0.0,5.0,0.0,0.0,10.0,0.155859853215777
344.68,13.09,40.55,5.71,0.0,0.0,5.0,0.0,0.0,10.0,0.206143713460898
344.98,31.2,40.85,23.82,0.0,0.0,5.0,0.0,0.0,10.0,0.262121325388552
374.72,7.55,70.59,0.17,0.0,0.0,5.0,0.0,0.0,10.0,0.144697985701971
374.68,15.6,70.55,8.22,0.0,0.0,5.0,0.0,0.0,10.0,0.211736417451221
375.02,20.58,70.89,13.2,0.0,0.0,5.0,0.0,0.0,10.0,0.228521268296361
424.39,4.7,120.26,-2.68,0.0,0.0,5.0,0.0,0.0,10.0,0.0722548167313238
424.33,10.34,120.2,2.96,0.0,0.0,5.0,0.0,0.0,10.0,0.127963575130506
424.49,16.18,120.36,8.8,0.0,0.0,5.0,0.0,0.0,10.0,0.194961672888576
303.15,3.0,-0.98,-4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.745
303.15,3.5,-0.98,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.855
303.15,4.0,-0.98,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.94
303.15,4.5,-0.98,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,1.006
303.15,5.0,-0.98,-2.38,0.0,0.0,0.0,0.0,0.0,0.0,1.085
303.15,5.5,-0.98,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,1.155
303.15,6.0,-0.98,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.205
303.15,6.5,-0.98,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.258
303.15,7.0,-0.98,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.303
303.15,7.5,-0.98,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.312
303.15,8.0,-0.98,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.326
303.15,8.5,-0.98,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.334
303.15,9.0,-0.98,1.62,0.0,0.0,0.0,0.0,0.0,0.0,1.341
303.15,9.5,-0.98,2.12,0.0,0.0,0.0,0.0,0.0,0.0,1.346
303.15,10.0,-0.98,2.62,0.0,0.0,0.0,0.0,0.0,0.0,1.354
303.15,10.5,-0.98,3.12,0.0,0.0,0.0,0.0,0.0,0.0,1.361
303.15,11.0,-0.98,3.62,0.0,0.0,0.0,0.0,0.0,0.0,1.37
303.15,11.5,-0.98,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.376
303.15,12.0,-0.98,4.62,0.0,0.0,0.0,0.0,0.0,0.0,1.382
303.15,12.5,-0.98,5.12,0.0,0.0,0.0,0.0,0.0,0.0,1.388
303.15,13.0,-0.98,5.62,0.0,0.0,0.0,0.0,0.0,0.0,1.394
303.15,13.5,-0.98,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1.399
303.15,15.0,-0.98,7.62,0.0,0.0,0.0,0.0,0.0,0.0,1.415
303.15,15.5,-0.98,8.12,0.0,0.0,0.0,0.0,0.0,0.0,1.42
303.15,17.0,-0.98,9.62,0.0,0.0,0.0,0.0,0.0,0.0,1.43
303.15,17.5,-0.98,10.12,0.0,0.0,0.0,0.0,0.0,0.0,1.437
303.15,20.0,-0.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,1.456
303.15,21.0,-0.98,13.62,0.0,0.0,0.0,0.0,0.0,0.0,1.462
303.15,23.0,-0.98,15.62,0.0,0.0,0.0,0.0,0.0,0.0,1.476
303.15,24.0,-0.98,16.62,0.0,0.0,0.0,0.0,0.0,0.0,1.482
303.15,26.0,-0.98,18.62,0.0,0.0,0.0,0.0,0.0,0.0,1.496
303.15,27.0,-0.98,19.62,0.0,0.0,0.0,0.0,0.0,0.0,1.502
303.15,30.0,-0.98,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.519
313.15,3.0,9.02,-4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.616
313.15,3.5,9.02,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.697
313.15,4.0,9.02,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.767
313.15,4.5,9.02,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.827
313.15,5.0,9.02,-2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.889
313.15,5.5,9.02,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.946
313.15,6.0,9.02,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.003
313.15,6.5,9.02,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.053
313.15,7.0,9.02,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.099
313.15,7.5,9.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.152
313.15,8.0,9.02,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.195
313.15,8.5,9.02,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.217
313.15,9.0,9.02,1.62,0.0,0.0,0.0,0.0,0.0,0.0,1.229
313.15,9.5,9.02,2.12,0.0,0.0,0.0,0.0,0.0,0.0,1.244
313.15,10.0,9.02,2.62,0.0,0.0,0.0,0.0,0.0,0.0,1.257
313.15,10.5,9.02,3.12,0.0,0.0,0.0,0.0,0.0,0.0,1.265
313.15,11.0,9.02,3.62,0.0,0.0,0.0,0.0,0.0,0.0,1.271
313.15,11.5,9.02,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.281
313.15,12.0,9.02,4.62,0.0,0.0,0.0,0.0,0.0,0.0,1.289
313.15,12.5,9.02,5.12,0.0,0.0,0.0,0.0,0.0,0.0,1.295
313.15,13.0,9.02,5.62,0.0,0.0,0.0,0.0,0.0,0.0,1.3
313.15,13.5,9.02,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1.309
313.15,15.0,9.02,7.62,0.0,0.0,0.0,0.0,0.0,0.0,1.321
313.15,15.5,9.02,8.12,0.0,0.0,0.0,0.0,0.0,0.0,1.326
313.15,17.0,9.02,9.62,0.0,0.0,0.0,0.0,0.0,0.0,1.337
313.15,17.5,9.02,10.12,0.0,0.0,0.0,0.0,0.0,0.0,1.344
313.15,20.0,9.02,12.62,0.0,0.0,0.0,0.0,0.0,0.0,1.365
313.15,21.0,9.02,13.62,0.0,0.0,0.0,0.0,0.0,0.0,1.373
313.15,23.0,9.02,15.62,0.0,0.0,0.0,0.0,0.0,0.0,1.386
313.15,24.0,9.02,16.62,0.0,0.0,0.0,0.0,0.0,0.0,1.393
313.15,26.0,9.02,18.62,0.0,0.0,0.0,0.0,0.0,0.0,1.409
313.15,27.0,9.02,19.62,0.0,0.0,0.0,0.0,0.0,0.0,1.416
313.15,30.0,9.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.446
323.15,3.0,19.02,-4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.525
323.15,3.5,19.02,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.597
323.15,4.0,19.02,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.657
323.15,4.5,19.02,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.721
323.15,5.0,19.02,-2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.773
323.15,5.5,19.02,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.819
323.15,6.0,19.02,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.868
323.15,6.5,19.02,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.909
323.15,7.0,19.02,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.954
323.15,7.5,19.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.999
323.15,8.0,19.02,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.039
323.15,8.5,19.02,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.075
323.15,9.0,19.02,1.62,0.0,0.0,0.0,0.0,0.0,0.0,1.111
323.15,9.5,19.02,2.12,0.0,0.0,0.0,0.0,0.0,0.0,1.139
323.15,10.0,19.02,2.62,0.0,0.0,0.0,0.0,0.0,0.0,1.172
323.15,10.5,19.02,3.12,0.0,0.0,0.0,0.0,0.0,0.0,1.187
323.15,11.0,19.02,3.62,0.0,0.0,0.0,0.0,0.0,0.0,1.199
323.15,11.5,19.02,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.205
323.15,12.0,19.02,4.62,0.0,0.0,0.0,0.0,0.0,0.0,1.213
323.15,12.5,19.02,5.12,0.0,0.0,0.0,0.0,0.0,0.0,1.222
323.15,13.0,19.02,5.62,0.0,0.0,0.0,0.0,0.0,0.0,1.23
323.15,13.5,19.02,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1.237
323.15,15.0,19.02,7.62,0.0,0.0,0.0,0.0,0.0,0.0,1.248
323.15,15.5,19.02,8.12,0.0,0.0,0.0,0.0,0.0,0.0,1.257
323.15,17.0,19.02,9.62,0.0,0.0,0.0,0.0,0.0,0.0,1.273
323.15,17.5,19.02,10.12,0.0,0.0,0.0,0.0,0.0,0.0,1.277
323.15,20.0,19.02,12.62,0.0,0.0,0.0,0.0,0.0,0.0,1.301
323.15,21.0,19.02,13.62,0.0,0.0,0.0,0.0,0.0,0.0,1.308
323.15,23.0,19.02,15.62,0.0,0.0,0.0,0.0,0.0,0.0,1.324
323.15,24.0,19.02,16.62,0.0,0.0,0.0,0.0,0.0,0.0,1.333
323.15,26.0,19.02,18.62,0.0,0.0,0.0,0.0,0.0,0.0,1.348
323.15,27.0,19.02,19.62,0.0,0.0,0.0,0.0,0.0,0.0,1.356
323.15,30.0,19.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.378
333.15,3.0,29.02,-4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.448
333.15,3.5,29.02,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.516
333.15,4.0,29.02,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.571
333.15,4.5,29.02,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.628
333.15,5.0,29.02,-2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.682
333.15,5.5,29.02,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.727
333.15,6.0,29.02,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.775
333.15,6.5,29.02,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.812
333.15,7.0,29.02,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.855
333.15,7.5,29.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.893
333.15,8.0,29.02,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.928
333.15,8.5,29.02,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.962
333.15,9.0,29.02,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.996
333.15,9.5,29.02,2.12,0.0,0.0,0.0,0.0,0.0,0.0,1.025
333.15,10.0,29.02,2.62,0.0,0.0,0.0,0.0,0.0,0.0,1.062
333.15,10.5,29.02,3.12,0.0,0.0,0.0,0.0,0.0,0.0,1.087
333.15,11.0,29.02,3.62,0.0,0.0,0.0,0.0,0.0,0.0,1.112
333.15,11.5,29.02,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.13
333.15,12.0,29.02,4.62,0.0,0.0,0.0,0.0,0.0,0.0,1.142
333.15,12.5,29.02,5.12,0.0,0.0,0.0,0.0,0.0,0.0,1.15
333.15,13.0,29.02,5.62,0.0,0.0,0.0,0.0,0.0,0.0,1.158
333.15,13.5,29.02,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1.165
333.15,15.0,29.02,7.62,0.0,0.0,0.0,0.0,0.0,0.0,1.185
333.15,15.5,29.02,8.12,0.0,0.0,0.0,0.0,0.0,0.0,1.19
333.15,17.0,29.02,9.62,0.0,0.0,0.0,0.0,0.0,0.0,1.207
333.15,17.5,29.02,10.12,0.0,0.0,0.0,0.0,0.0,0.0,1.214
333.15,20.0,29.02,12.62,0.0,0.0,0.0,0.0,0.0,0.0,1.243
333.15,21.0,29.02,13.62,0.0,0.0,0.0,0.0,0.0,0.0,1.252
333.15,23.0,29.02,15.62,0.0,0.0,0.0,0.0,0.0,0.0,1.273
333.15,24.0,29.02,16.62,0.0,0.0,0.0,0.0,0.0,0.0,1.278
333.15,26.0,29.02,18.62,0.0,0.0,0.0,0.0,0.0,0.0,1.295
333.15,27.0,29.02,19.62,0.0,0.0,0.0,0.0,0.0,0.0,1.3
333.15,30.0,29.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.326
343.15,3.0,39.02,-4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.4
343.15,3.5,39.02,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.452
343.15,4.0,39.02,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.508
343.15,4.5,39.02,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.554
343.15,5.0,39.02,-2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.608
343.15,5.5,39.02,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.65
343.15,6.0,39.02,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.695
343.15,6.5,39.02,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.737
343.15,7.0,39.02,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.781
343.15,7.5,39.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.821
343.15,8.0,39.02,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.855
343.15,8.5,39.02,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.886
343.15,9.0,39.02,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.916
343.15,9.5,39.02,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.944
343.15,10.0,39.02,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.975
343.15,10.5,39.02,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.997
343.15,11.0,39.02,3.62,0.0,0.0,0.0,0.0,0.0,0.0,1.021
343.15,11.5,39.02,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.042
343.15,12.0,39.02,4.62,0.0,0.0,0.0,0.0,0.0,0.0,1.059
343.15,12.5,39.02,5.12,0.0,0.0,0.0,0.0,0.0,0.0,1.071
343.15,13.0,39.02,5.62,0.0,0.0,0.0,0.0,0.0,0.0,1.084
343.15,13.5,39.02,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1.095
343.15,15.0,39.02,7.62,0.0,0.0,0.0,0.0,0.0,0.0,1.119
343.15,15.5,39.02,8.12,0.0,0.0,0.0,0.0,0.0,0.0,1.13
343.15,17.0,39.02,9.62,0.0,0.0,0.0,0.0,0.0,0.0,1.149
343.15,17.5,39.02,10.12,0.0,0.0,0.0,0.0,0.0,0.0,1.154
343.15,20.0,39.02,12.62,0.0,0.0,0.0,0.0,0.0,0.0,1.188
343.15,21.0,39.02,13.62,0.0,0.0,0.0,0.0,0.0,0.0,1.202
343.15,23.0,39.02,15.62,0.0,0.0,0.0,0.0,0.0,0.0,1.225
343.15,24.0,39.02,16.62,0.0,0.0,0.0,0.0,0.0,0.0,1.237
343.15,26.0,39.02,18.62,0.0,0.0,0.0,0.0,0.0,0.0,1.254
343.15,27.0,39.02,19.62,0.0,0.0,0.0,0.0,0.0,0.0,1.261
343.15,30.0,39.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.286
353.15,3.0,49.02,-4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.352
353.15,3.5,49.02,-3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.406
353.15,4.0,49.02,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.453
353.15,4.5,49.02,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.499
353.15,5.0,49.02,-2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.548
353.15,5.5,49.02,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.595
353.15,6.0,49.02,-1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.63
353.15,6.5,49.02,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.669
353.15,7.0,49.02,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.706
353.15,7.5,49.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.746
353.15,8.0,49.02,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.781
353.15,8.5,49.02,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.82
353.15,9.0,49.02,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.845
353.15,9.5,49.02,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.873
353.15,10.0,49.02,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.899
353.15,10.5,49.02,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.927
353.15,11.0,49.02,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.946
353.15,11.5,49.02,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.969
353.15,12.0,49.02,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.987
353.15,12.5,49.02,5.12,0.0,0.0,0.0,0.0,0.0,0.0,1.005
353.15,13.0,49.02,5.62,0.0,0.0,0.0,0.0,0.0,0.0,1.025
353.15,13.5,49.02,6.12,0.0,0.0,0.0,0.0,0.0,0.0,1.034
353.15,15.0,49.02,7.62,0.0,0.0,0.0,0.0,0.0,0.0,1.056
353.15,15.5,49.02,8.12,0.0,0.0,0.0,0.0,0.0,0.0,1.076
353.15,17.0,49.02,9.62,0.0,0.0,0.0,0.0,0.0,0.0,1.1
353.15,17.5,49.02,10.12,0.0,0.0,0.0,0.0,0.0,0.0,1.111
353.15,20.0,49.02,12.62,0.0,0.0,0.0,0.0,0.0,0.0,1.15
353.15,21.0,49.02,13.62,0.0,0.0,0.0,0.0,0.0,0.0,1.172
353.15,23.0,49.02,15.62,0.0,0.0,0.0,0.0,0.0,0.0,1.193
353.15,24.0,49.02,16.62,0.0,0.0,0.0,0.0,0.0,0.0,1.207
353.15,26.0,49.02,18.62,0.0,0.0,0.0,0.0,0.0,0.0,1.23
353.15,27.0,49.02,19.62,0.0,0.0,0.0,0.0,0.0,0.0,1.24
353.15,30.0,49.02,22.62,0.0,0.0,0.0,0.0,0.0,0.0,1.268
303.15,3.0,-0.98,-4.38,1.0,0.0,0.0,0.0,0.0,1.0,0.604
303.15,4.0,-0.98,-3.38,1.0,0.0,0.0,0.0,0.0,1.0,0.743
303.15,5.0,-0.98,-2.38,1.0,0.0,0.0,0.0,0.0,1.0,0.865
303.15,6.0,-0.98,-1.38,1.0,0.0,0.0,0.0,0.0,1.0,0.966
303.15,7.0,-0.98,-0.38,1.0,0.0,0.0,0.0,0.0,1.0,1.038
303.15,8.0,-0.98,0.62,1.0,0.0,0.0,0.0,0.0,1.0,1.054
303.15,9.0,-0.98,1.62,1.0,0.0,0.0,0.0,0.0,1.0,1.068
303.15,10.0,-0.98,2.62,1.0,0.0,0.0,0.0,0.0,1.0,1.083
303.15,11.0,-0.98,3.62,1.0,0.0,0.0,0.0,0.0,1.0,1.093
303.15,12.0,-0.98,4.62,1.0,0.0,0.0,0.0,0.0,1.0,1.106
303.15,13.0,-0.98,5.62,1.0,0.0,0.0,0.0,0.0,1.0,1.119
303.15,15.0,-0.98,7.62,1.0,0.0,0.0,0.0,0.0,1.0,1.138
303.15,17.0,-0.98,9.62,1.0,0.0,0.0,0.0,0.0,1.0,1.159
303.15,20.0,-0.98,12.62,1.0,0.0,0.0,0.0,0.0,1.0,1.188
303.15,23.0,-0.98,15.62,1.0,0.0,0.0,0.0,0.0,1.0,1.22
303.15,26.0,-0.98,18.62,1.0,0.0,0.0,0.0,0.0,1.0,1.243
303.15,30.0,-0.98,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.277
313.15,3.0,9.02,-4.38,1.0,0.0,0.0,0.0,0.0,1.0,0.498
313.15,4.0,9.02,-3.38,1.0,0.0,0.0,0.0,0.0,1.0,0.623
313.15,5.0,9.02,-2.38,1.0,0.0,0.0,0.0,0.0,1.0,0.722
313.15,6.0,9.02,-1.38,1.0,0.0,0.0,0.0,0.0,1.0,0.812
313.15,7.0,9.02,-0.38,1.0,0.0,0.0,0.0,0.0,1.0,0.893
313.15,8.0,9.02,0.62,1.0,0.0,0.0,0.0,0.0,1.0,0.951
313.15,9.0,9.02,1.62,1.0,0.0,0.0,0.0,0.0,1.0,0.978
313.15,10.0,9.02,2.62,1.0,0.0,0.0,0.0,0.0,1.0,0.995
313.15,11.0,9.02,3.62,1.0,0.0,0.0,0.0,0.0,1.0,1.005
313.15,12.0,9.02,4.62,1.0,0.0,0.0,0.0,0.0,1.0,1.014
313.15,13.0,9.02,5.62,1.0,0.0,0.0,0.0,0.0,1.0,1.031
313.15,15.0,9.02,7.62,1.0,0.0,0.0,0.0,0.0,1.0,1.05
313.15,17.0,9.02,9.62,1.0,0.0,0.0,0.0,0.0,1.0,1.07
313.15,20.0,9.02,12.62,1.0,0.0,0.0,0.0,0.0,1.0,1.096
313.15,23.0,9.02,15.62,1.0,0.0,0.0,0.0,0.0,1.0,1.122
313.15,26.0,9.02,18.62,1.0,0.0,0.0,0.0,0.0,1.0,1.151
313.15,30.0,9.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.194
323.15,3.0,19.02,-4.38,1.0,0.0,0.0,0.0,0.0,1.0,0.435
323.15,4.0,19.02,-3.38,1.0,0.0,0.0,0.0,0.0,1.0,0.537
323.15,5.0,19.02,-2.38,1.0,0.0,0.0,0.0,0.0,1.0,0.618
323.15,6.0,19.02,-1.38,1.0,0.0,0.0,0.0,0.0,1.0,0.702
323.15,7.0,19.02,-0.38,1.0,0.0,0.0,0.0,0.0,1.0,0.767
323.15,8.0,19.02,0.62,1.0,0.0,0.0,0.0,0.0,1.0,0.832
323.15,9.0,19.02,1.62,1.0,0.0,0.0,0.0,0.0,1.0,0.885
323.15,10.0,19.02,2.62,1.0,0.0,0.0,0.0,0.0,1.0,0.93
323.15,11.0,19.02,3.62,1.0,0.0,0.0,0.0,0.0,1.0,0.94
323.15,12.0,19.02,4.62,1.0,0.0,0.0,0.0,0.0,1.0,0.953
323.15,13.0,19.02,5.62,1.0,0.0,0.0,0.0,0.0,1.0,0.965
323.15,15.0,19.02,7.62,1.0,0.0,0.0,0.0,0.0,1.0,0.987
323.15,17.0,19.02,9.62,1.0,0.0,0.0,0.0,0.0,1.0,1.013
323.15,20.0,19.02,12.62,1.0,0.0,0.0,0.0,0.0,1.0,1.038
323.15,23.0,19.02,15.62,1.0,0.0,0.0,0.0,0.0,1.0,1.066
323.15,26.0,19.02,18.62,1.0,0.0,0.0,0.0,0.0,1.0,1.092
323.15,30.0,19.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.138
333.15,3.0,29.02,-4.38,1.0,0.0,0.0,0.0,0.0,1.0,0.376
333.15,4.0,29.02,-3.38,1.0,0.0,0.0,0.0,0.0,1.0,0.471
333.15,5.0,29.02,-2.38,1.0,0.0,0.0,0.0,0.0,1.0,0.549
333.15,6.0,29.02,-1.38,1.0,0.0,0.0,0.0,0.0,1.0,0.614
333.15,7.0,29.02,-0.38,1.0,0.0,0.0,0.0,0.0,1.0,0.683
333.15,8.0,29.02,0.62,1.0,0.0,0.0,0.0,0.0,1.0,0.738
333.15,9.0,29.02,1.62,1.0,0.0,0.0,0.0,0.0,1.0,0.79
333.15,10.0,29.02,2.62,1.0,0.0,0.0,0.0,0.0,1.0,0.835
333.15,11.0,29.02,3.62,1.0,0.0,0.0,0.0,0.0,1.0,0.876
333.15,12.0,29.02,4.62,1.0,0.0,0.0,0.0,0.0,1.0,0.904
333.15,13.0,29.02,5.62,1.0,0.0,0.0,0.0,0.0,1.0,0.916
333.15,15.0,29.02,7.62,1.0,0.0,0.0,0.0,0.0,1.0,0.944
333.15,17.0,29.02,9.62,1.0,0.0,0.0,0.0,0.0,1.0,0.97
333.15,20.0,29.02,12.62,1.0,0.0,0.0,0.0,0.0,1.0,0.998
333.15,23.0,29.02,15.62,1.0,0.0,0.0,0.0,0.0,1.0,1.027
333.15,26.0,29.02,18.62,1.0,0.0,0.0,0.0,0.0,1.0,1.05
333.15,30.0,29.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.096
343.15,3.0,39.02,-4.38,1.0,0.0,0.0,0.0,0.0,1.0,0.339
343.15,4.0,39.02,-3.38,1.0,0.0,0.0,0.0,0.0,1.0,0.427
343.15,5.0,39.02,-2.38,1.0,0.0,0.0,0.0,0.0,1.0,0.485
343.15,6.0,39.02,-1.38,1.0,0.0,0.0,0.0,0.0,1.0,0.559
343.15,7.0,39.02,-0.38,1.0,0.0,0.0,0.0,0.0,1.0,0.62
343.15,8.0,39.02,0.62,1.0,0.0,0.0,0.0,0.0,1.0,0.679
343.15,9.0,39.02,1.62,1.0,0.0,0.0,0.0,0.0,1.0,0.723
343.15,10.0,39.02,2.62,1.0,0.0,0.0,0.0,0.0,1.0,0.761
343.15,11.0,39.02,3.62,1.0,0.0,0.0,0.0,0.0,1.0,0.804
343.15,12.0,39.02,4.62,1.0,0.0,0.0,0.0,0.0,1.0,0.83
343.15,13.0,39.02,5.62,1.0,0.0,0.0,0.0,0.0,1.0,0.851
343.15,15.0,39.02,7.62,1.0,0.0,0.0,0.0,0.0,1.0,0.894
343.15,17.0,39.02,9.62,1.0,0.0,0.0,0.0,0.0,1.0,0.923
343.15,20.0,39.02,12.62,1.0,0.0,0.0,0.0,0.0,1.0,0.965
343.15,23.0,39.02,15.62,1.0,0.0,0.0,0.0,0.0,1.0,1.001
343.15,26.0,39.02,18.62,1.0,0.0,0.0,0.0,0.0,1.0,1.029
343.15,30.0,39.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.069
353.15,3.0,49.02,-4.38,1.0,0.0,0.0,0.0,0.0,1.0,0.306
353.15,4.0,49.02,-3.38,1.0,0.0,0.0,0.0,0.0,1.0,0.373
353.15,5.0,49.02,-2.38,1.0,0.0,0.0,0.0,0.0,1.0,0.44
353.15,6.0,49.02,-1.38,1.0,0.0,0.0,0.0,0.0,1.0,0.511
353.15,7.0,49.02,-0.38,1.0,0.0,0.0,0.0,0.0,1.0,0.566
353.15,8.0,49.02,0.62,1.0,0.0,0.0,0.0,0.0,1.0,0.621
353.15,9.0,49.02,1.62,1.0,0.0,0.0,0.0,0.0,1.0,0.677
353.15,10.0,49.02,2.62,1.0,0.0,0.0,0.0,0.0,1.0,0.71
353.15,11.0,49.02,3.62,1.0,0.0,0.0,0.0,0.0,1.0,0.752
353.15,12.0,49.02,4.62,1.0,0.0,0.0,0.0,0.0,1.0,0.786
353.15,13.0,49.02,5.62,1.0,0.0,0.0,0.0,0.0,1.0,0.81
353.15,15.0,49.02,7.62,1.0,0.0,0.0,0.0,0.0,1.0,0.857
353.15,17.0,49.02,9.62,1.0,0.0,0.0,0.0,0.0,1.0,0.891
353.15,20.0,49.02,12.62,1.0,0.0,0.0,0.0,0.0,1.0,0.933
353.15,23.0,49.02,15.62,1.0,0.0,0.0,0.0,0.0,1.0,0.968
353.15,26.0,49.02,18.62,1.0,0.0,0.0,0.0,0.0,1.0,1.003
353.15,30.0,49.02,22.62,1.0,0.0,0.0,0.0,0.0,1.0,1.044
303.15,3.0,-0.98,-4.38,2.0,0.0,0.0,0.0,0.0,2.0,0.506
