Temperature (K),Pressure (MPa),Na+,K+,Mg+2,Ca+2,SO4-2,Cl-,Dissolved CO2 (mol/kg)
461.02,12.49438575,0.3955,0.0,0.0,0.0,0.0,0.3955,0.7047
461.02,13.851127499999999,0.3955,0.0,0.0,0.0,0.0,0.3955,0.77295
461.02,15.205842749999999,0.3955,0.0,0.0,0.0,0.0,0.3955,0.83817
461.02,16.56562425,0.3955,0.0,0.0,0.0,0.0,0.3955,0.90074
461.02,17.932498499999998,0.3955,0.0,0.0,0.0,0.0,0.3955,0.96099
461.02,19.312545,0.3955,0.0,0.0,0.0,0.0,0.3955,1.0192
461.02,20.709816749999998,0.3955,0.0,0.0,0.0,0.0,0.3955,1.0757
461.02,22.13039325,0.3955,0.0,0.0,0.0,0.0,0.3955,1.1308
461.02,23.578327499999997,0.3955,0.0,0.0,0.0,0.0,0.3955,1.1847
461.02,25.059699,0.3955,0.0,0.0,0.0,0.0,0.3955,1.2376
461.02,26.580587249999997,0.3955,0.0,0.0,0.0,0.0,0.3955,1.2898
461.02,28.146058499999995,0.3955,0.0,0.0,0.0,0.0,0.3955,1.3414
461.02,29.7632055,0.3955,0.0,0.0,0.0,0.0,0.3955,1.3927
461.02,31.437094499999997,0.3955,0.0,0.0,0.0,0.0,0.3955,1.4439
461.02,33.1758315,0.3955,0.0,0.0,0.0,0.0,0.3955,1.495
461.02,34.98448275,0.3955,0.0,0.0,0.0,0.0,0.3955,1.5464
461.02,36.87115425,0.3955,0.0,0.0,0.0,0.0,0.3955,1.5981
461.02,38.84293875,0.3955,0.0,0.0,0.0,0.0,0.3955,1.6502
461.02,40.90794225,0.3955,0.0,0.0,0.0,0.0,0.3955,1.7031
461.02,43.073257500000004,0.3955,0.0,0.0,0.0,0.0,0.3955,1.7567
461.02,45.346990500000004,0.3955,0.0,0.0,0.0,0.0,0.3955,1.8113
461.02,47.737247249999996,0.3955,0.0,0.0,0.0,0.0,0.3955,1.8669
461.02,50.25213375,0.3955,0.0,0.0,0.0,0.0,0.3955,1.9238
461.02,52.9017825,0.3955,0.0,0.0,0.0,0.0,0.3955,1.9821
461.02,55.69531274999999,0.3955,0.0,0.0,0.0,0.0,0.3955,2.0419
461.02,58.63981725,0.3955,0.0,0.0,0.0,0.0,0.3955,2.1034
461.02,61.746441749999995,0.3955,0.0,0.0,0.0,0.0,0.3955,2.1668
461.02,65.02329225,0.3955,0.0,0.0,0.0,0.0,0.3955,2.2323
461.02,68.48050125,0.3955,0.0,0.0,0.0,0.0,0.3955,2.3
461.02,72.127188,0.3955,0.0,0.0,0.0,0.0,0.3955,2.3702
461.02,75.97247175,0.3955,0.0,0.0,0.0,0.0,0.3955,2.4431
461.02,80.02547175,0.3955,0.0,0.0,0.0,0.0,0.3955,2.5189
461.02,84.29530725,0.3955,0.0,0.0,0.0,0.0,0.3955,2.598
461.02,88.78907099999999,0.3955,0.0,0.0,0.0,0.0,0.3955,2.6805
461.02,93.51385574999999,0.3955,0.0,0.0,0.0,0.0,0.3955,2.767
461.02,98.4777675,0.3955,0.0,0.0,0.0,0.0,0.3955,2.8576
461.02,103.68587249999999,0.3955,0.0,0.0,0.0,0.0,0.3955,2.9529
461.02,109.13715749999999,0.3955,0.0,0.0,0.0,0.0,0.3955,3.0533
461.02,114.841755,0.3955,0.0,0.0,0.0,0.0,0.3955,3.1593
461.02,120.78953249999999,0.3955,0.0,0.0,0.0,0.0,0.3955,3.2714
461.02,126.98049,0.3955,0.0,0.0,0.0,0.0,0.3955,3.3905
461.02,133.3943625,0.3955,0.0,0.0,0.0,0.0,0.3955,3.5172
461.02,140.0412825,0.3955,0.0,0.0,0.0,0.0,0.3955,3.6524
461.02,146.8705875,0.3955,0.0,0.0,0.0,0.0,0.3955,3.7971
409.5,0.0,1.6359,0.0,0.0,0.0,0.0,1.6359,0.0
409.5,0.307521375,1.6359,0.0,0.0,0.0,0.0,1.6359,0.0
409.5,1.680677775,1.6359,0.0,0.0,0.0,0.0,1.6359,0.086512
409.5,3.00955515,1.6359,0.0,0.0,0.0,0.0,1.6359,0.16499
409.5,4.29516675,1.6359,0.0,0.0,0.0,0.0,1.6359,0.23628
409.5,5.53984305,1.6359,0.0,0.0,0.0,0.0,1.6359,0.30108
409.5,6.746117174999999,1.6359,0.0,0.0,0.0,0.0,1.6359,0.36006
409.5,7.91733285,1.6359,0.0,0.0,0.0,0.0,1.6359,0.41385
409.5,9.05703645,1.6359,0.0,0.0,0.0,0.0,1.6359,0.46304
409.5,10.168977,1.6359,0.0,0.0,0.0,0.0,1.6359,0.50817
409.5,11.25822075,1.6359,0.0,0.0,0.0,0.0,1.6359,0.54975
409.5,12.327199499999999,1.6359,0.0,0.0,0.0,0.0,1.6359,0.58821
409.5,13.383006000000002,1.6359,0.0,0.0,0.0,0.0,1.6359,0.62397
409.5,14.42868,1.6359,0.0,0.0,0.0,0.0,1.6359,0.65739
409.5,15.470301000000001,1.6359,0.0,0.0,0.0,0.0,1.6359,0.6888
409.5,16.512935249999998,1.6359,0.0,0.0,0.0,0.0,1.6359,0.71849
409.5,17.561649,1.6359,0.0,0.0,0.0,0.0,1.6359,0.74673
409.5,18.62049525,1.6359,0.0,0.0,0.0,0.0,1.6359,0.77375
409.5,19.69758,1.6359,0.0,0.0,0.0,0.0,1.6359,0.79975
409.5,20.797969499999997,1.6359,0.0,0.0,0.0,0.0,1.6359,0.82492
409.5,21.92673,1.6359,0.0,0.0,0.0,0.0,1.6359,0.84943
409.5,23.09095425,1.6359,0.0,0.0,0.0,0.0,1.6359,0.87343
409.5,24.29672175,1.6359,0.0,0.0,0.0,0.0,1.6359,0.89705
409.5,25.55112525,1.6359,0.0,0.0,0.0,0.0,1.6359,0.9204
409.5,26.86227075,1.6359,0.0,0.0,0.0,0.0,1.6359,0.94361
409.5,28.2352245,1.6359,0.0,0.0,0.0,0.0,1.6359,0.96677
409.5,29.67910575,1.6359,0.0,0.0,0.0,0.0,1.6359,0.98997
409.5,31.20303375,1.6359,0.0,0.0,0.0,0.0,1.6359,1.0133
409.5,32.81410125,1.6359,0.0,0.0,0.0,0.0,1.6359,1.0368
409.5,34.522440749999994,1.6359,0.0,0.0,0.0,0.0,1.6359,1.0606
409.5,36.338184749999996,1.6359,0.0,0.0,0.0,0.0,1.6359,1.0847
409.5,38.2704525,1.6359,0.0,0.0,0.0,0.0,1.6359,1.1092
409.5,40.331403,1.6359,0.0,0.0,0.0,0.0,1.6359,1.1342
409.5,42.53319525,1.6359,0.0,0.0,0.0,0.0,1.6359,1.1597
409.5,44.886975,1.6359,0.0,0.0,0.0,0.0,1.6359,1.1857
409.5,47.40895425,1.6359,0.0,0.0,0.0,0.0,1.6359,1.2123
409.5,50.111292,1.6359,0.0,0.0,0.0,0.0,1.6359,1.2396
409.5,53.01020025,1.6359,0.0,0.0,0.0,0.0,1.6359,1.2676
409.5,56.1239175,1.6359,0.0,0.0,0.0,0.0,1.6359,1.2963
409.5,59.468655749999996,1.6359,0.0,0.0,0.0,0.0,1.6359,1.3258
409.5,63.066706499999995,1.6359,0.0,0.0,0.0,0.0,1.6359,1.3562
409.5,66.9373215,1.6359,0.0,0.0,0.0,0.0,1.6359,1.3874
409.5,71.10481874999999,1.6359,0.0,0.0,0.0,0.0,1.6359,1.4196
409.5,75.59351625,1.6359,0.0,0.0,0.0,0.0,1.6359,1.4528
409.5,80.43178499999999,1.6359,0.0,0.0,0.0,0.0,1.6359,1.487
409.5,85.64799599999999,1.6359,0.0,0.0,0.0,0.0,1.6359,1.5222
409.5,91.27659975,1.6359,0.0,0.0,0.0,0.0,1.6359,1.5586
409.5,97.3510335,1.6359,0.0,0.0,0.0,0.0,1.6359,1.5962
409.5,103.9087875,1.6359,0.0,0.0,0.0,0.0,1.6359,1.6351
409.5,111.0015375,1.6359,0.0,0.0,0.0,0.0,1.6359,1.6753
409.5,118.67184,1.6359,0.0,0.0,0.0,0.0,1.6359,1.7168
409.5,126.960225,1.6359,0.0,0.0,0.0,0.0,1.6359,1.7599
409.5,135.9477525,1.6359,0.0,0.0,0.0,0.0,1.6359,1.8044
409.5,145.6749525,1.6359,0.0,0.0,0.0,0.0,1.6359,1.8506
554.39,0.0,4.5437,0.0,0.0,0.0,0.0,4.5437,0.0
554.39,5.49890775,4.5437,0.0,0.0,0.0,0.0,4.5437,0.0
554.39,7.4236774500000005,4.5437,0.0,0.0,0.0,0.0,4.5437,0.090591
554.39,9.36344325,4.5437,0.0,0.0,0.0,0.0,4.5437,0.17285
554.39,11.3180025,4.5437,0.0,0.0,0.0,0.0,4.5437,0.24803
554.39,13.290800249999998,4.5437,0.0,0.0,0.0,0.0,4.5437,0.31709
554.39,15.28284975,4.5437,0.0,0.0,0.0,0.0,4.5437,0.38088
554.39,17.30124375,4.5437,0.0,0.0,0.0,0.0,4.5437,0.44014
554.39,19.349022,4.5437,0.0,0.0,0.0,0.0,4.5437,0.49555
554.39,21.432264,4.5437,0.0,0.0,0.0,0.0,4.5437,0.54769
554.39,23.556036,4.5437,0.0,0.0,0.0,0.0,4.5437,0.59707
554.39,25.728444,4.5437,0.0,0.0,0.0,0.0,4.5437,0.64415
554.39,27.954554249999997,4.5437,0.0,0.0,0.0,0.0,4.5437,0.68935
554.39,30.24247275,4.5437,0.0,0.0,0.0,0.0,4.5437,0.73301
554.39,32.599292250000005,4.5437,0.0,0.0,0.0,0.0,4.5437,0.77548
554.39,35.03109225,4.5437,0.0,0.0,0.0,0.0,4.5437,0.81705
554.39,37.54597875,4.5437,0.0,0.0,0.0,0.0,4.5437,0.858
554.39,40.1510445,4.5437,0.0,0.0,0.0,0.0,4.5437,0.89858
554.39,42.8543955,4.5437,0.0,0.0,0.0,0.0,4.5437,0.93903
554.39,45.6631245,4.5437,0.0,0.0,0.0,0.0,4.5437,0.97958
554.39,48.58432425,4.5437,0.0,0.0,0.0,0.0,4.5437,1.0204
554.39,51.62407425,4.5437,0.0,0.0,0.0,0.0,4.5437,1.0618
554.39,54.79149375,4.5437,0.0,0.0,0.0,0.0,4.5437,1.1039
554.39,58.091649000000004,4.5437,0.0,0.0,0.0,0.0,4.5437,1.1468
554.39,61.53163275,4.5437,0.0,0.0,0.0,0.0,4.5437,1.1909
554.39,65.1175245,4.5437,0.0,0.0,0.0,0.0,4.5437,1.2362
554.39,68.856417,4.5437,0.0,0.0,0.0,0.0,4.5437,1.283
554.39,72.7533765,4.5437,0.0,0.0,0.0,0.0,4.5437,1.3314
554.39,76.8144825,4.5437,0.0,0.0,0.0,0.0,4.5437,1.3817
554.39,81.0458145,4.5437,0.0,0.0,0.0,0.0,4.5437,1.4339
554.39,85.45243875,4.5437,0.0,0.0,0.0,0.0,4.5437,1.4883
554.39,90.04043475,4.5437,0.0,0.0,0.0,0.0,4.5437,1.545
554.39,94.81486875,4.5437,0.0,0.0,0.0,0.0,4.5437,1.6043
554.39,99.78182025,4.5437,0.0,0.0,0.0,0.0,4.5437,1.6664
554.39,104.9423025,4.5437,0.0,0.0,0.0,0.0,4.5437,1.7314
554.39,110.3125275,4.5437,0.0,0.0,0.0,0.0,4.5437,1.7995
554.39,115.8854025,4.5437,0.0,0.0,0.0,0.0,4.5437,1.871
554.39,121.68119250000001,4.5437,0.0,0.0,0.0,0.0,4.5437,1.946
554.39,127.69989749999999,4.5437,0.0,0.0,0.0,0.0,4.5437,2.0249
554.39,133.9415175,4.5437,0.0,0.0,0.0,0.0,4.5437,2.1078
554.39,140.43645,4.5437,0.0,0.0,0.0,0.0,4.5437,2.195
554.39,147.1745625,4.5437,0.0,0.0,0.0,0.0,4.5437,2.2868
305.12,0.0,0.7523,0.0,0.0,0.0,0.0,0.7523,0.0
305.12,0.0046416982499999995,0.7523,0.0,0.0,0.0,0.0,0.7523,0.0
305.12,0.7737886275,0.7523,0.0,0.0,0.0,0.0,0.7523,0.18421
305.12,1.524231975,0.7523,0.0,0.0,0.0,0.0,0.7523,0.34853
305.12,2.248503075,0.7523,0.0,0.0,0.0,0.0,0.7523,0.49308
305.12,2.939336925,0.7523,0.0,0.0,0.0,0.0,0.7523,0.61828
305.12,3.589640775,0.7523,0.0,0.0,0.0,0.0,0.7523,0.725
305.12,4.19343645,0.7523,0.0,0.0,0.0,0.0,0.7523,0.81448
305.12,4.7456577,0.7523,0.0,0.0,0.0,0.0,0.7523,0.88827
305.12,5.2429608,0.7523,0.0,0.0,0.0,0.0,0.7523,0.94813
305.12,5.683420575,0.7523,0.0,0.0,0.0,0.0,0.7523,0.99589
305.12,6.066935699999999,0.7523,0.0,0.0,0.0,0.0,0.7523,1.0334
305.12,6.394722075,0.7523,0.0,0.0,0.0,0.0,0.7523,1.0622
305.12,6.669211499999999,0.7523,0.0,0.0,0.0,0.0,0.7523,1.0841
305.12,6.893849025000001,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1003
305.12,7.0728903,0.7523,0.0,0.0,0.0,0.0,0.7523,1.112
305.12,7.210996275,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1202
305.12,7.313435849999999,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1258
305.12,7.38557925,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1293
305.12,7.432898025,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1315
305.12,7.4611677,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1326
305.12,7.4761638,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1332
305.12,7.4838645,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1335
305.12,7.49014665,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1337
305.12,7.50108975,0.7523,0.0,0.0,0.0,0.0,0.7523,1.134
305.12,7.522874625,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1346
305.12,7.561986075,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1356
305.12,7.624908899999999,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1371
305.12,7.718431874999999,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1392
305.12,7.849749075,0.7523,0.0,0.0,0.0,0.0,0.7523,1.142
305.12,8.026257224999998,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1454
305.12,8.255859675,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1497
305.12,8.546662425000001,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1547
305.12,8.9076834,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1605
305.12,9.348345824999999,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1672
305.12,9.87857955,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1748
305.12,10.509428999999999,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1833
305.12,11.25214125,0.7523,0.0,0.0,0.0,0.0,0.7523,1.1927
305.12,12.1204965,0.7523,0.0,0.0,0.0,0.0,0.7523,1.203
305.12,13.126653750000001,0.7523,0.0,0.0,0.0,0.0,0.7523,1.2143
305.12,14.287838249999998,0.7523,0.0,0.0,0.0,0.0,0.7523,1.2265
305.12,15.61924875,0.7523,0.0,0.0,0.0,0.0,0.7523,1.2397
305.12,17.13912375,0.7523,0.0,0.0,0.0,0.0,0.7523,1.2539
305.12,18.866715,0.7523,0.0,0.0,0.0,0.0,0.7523,1.269
305.12,20.8263405,0.7523,0.0,0.0,0.0,0.0,0.7523,1.2851
305.12,23.040291749999998,0.7523,0.0,0.0,0.0,0.0,0.7523,1.3022
305.12,25.537952999999998,0.7523,0.0,0.0,0.0,0.0,0.7523,1.3202
305.12,28.348708499999997,0.7523,0.0,0.0,0.0,0.0,0.7523,1.3392
305.12,31.507008749999997,0.7523,0.0,0.0,0.0,0.0,0.7523,1.3591
305.12,35.0523705,0.7523,0.0,0.0,0.0,0.0,0.7523,1.3799
305.12,39.0283635,0.7523,0.0,0.0,0.0,0.0,0.7523,1.4015
305.12,43.484637,0.7523,0.0,0.0,0.0,0.0,0.7523,1.4239
305.12,48.47894625,0.7523,0.0,0.0,0.0,0.0,0.7523,1.447
305.12,54.077152500000004,0.7523,0.0,0.0,0.0,0.0,0.7523,1.4708
305.12,60.35626274999999,0.7523,0.0,0.0,0.0,0.0,0.7523,1.495
305.12,67.405443,0.7523,0.0,0.0,0.0,0.0,0.7523,1.5196
305.12,75.32804474999999,0.7523,0.0,0.0,0.0,0.0,0.7523,1.5444
305.12,84.2517375,0.7523,0.0,0.0,0.0,0.0,0.7523,1.5691
305.12,94.32445575,0.7523,0.0,0.0,0.0,0.0,0.7523,1.5935
305.12,105.72250500000001,0.7523,0.0,0.0,0.0,0.0,0.7523,1.6172
305.12,118.6819725,0.7523,0.0,0.0,0.0,0.0,0.7523,1.6398
305.12,133.46529,0.7523,0.0,0.0,0.0,0.0,0.7523,1.6608
305.12,150.4372275,0.7523,0.0,0.0,0.0,0.0,0.7523,1.6795
515.05,0.0,0.0,1.1065,0.0,0.0,0.0,1.1065,0.0
515.05,3.333288525,0.0,1.1065,0.0,0.0,0.0,1.1065,0.0
515.05,4.9474971000000005,0.0,1.1065,0.0,0.0,0.0,1.1065,0.1262
515.05,6.55714605,0.0,1.1065,0.0,0.0,0.0,1.1065,0.24576
515.05,8.16416055,0.0,1.1065,0.0,0.0,0.0,1.1065,0.35931
515.05,9.770465775,0.0,1.1065,0.0,0.0,0.0,1.1065,0.46735
515.05,11.3787975,0.0,1.1065,0.0,0.0,0.0,1.1065,0.57038
515.05,12.9918915,0.0,1.1065,0.0,0.0,0.0,1.1065,0.66887
515.05,14.61410475,0.0,1.1065,0.0,0.0,0.0,1.1065,0.76327
515.05,16.247463749999998,0.0,1.1065,0.0,0.0,0.0,1.1065,0.85404
515.05,17.89703475,0.0,1.1065,0.0,0.0,0.0,1.1065,0.94158
515.05,19.56687075,0.0,1.1065,0.0,0.0,0.0,1.1065,1.0263
515.05,21.26102475,0.0,1.1065,0.0,0.0,0.0,1.1065,1.1086
515.05,22.985576249999998,0.0,1.1065,0.0,0.0,0.0,1.1065,1.1887
515.05,24.743564999999997,0.0,1.1065,0.0,0.0,0.0,1.1065,1.2672
515.05,26.54208375,0.0,1.1065,0.0,0.0,0.0,1.1065,1.3442
515.05,28.38619875,0.0,1.1065,0.0,0.0,0.0,1.1065,1.4201
515.05,30.279963,0.0,1.1065,0.0,0.0,0.0,1.1065,1.4951
515.05,32.2314825,0.0,1.1065,0.0,0.0,0.0,1.1065,1.5697
515.05,34.24481025,0.0,1.1065,0.0,0.0,0.0,1.1065,1.644
515.05,36.32602575,0.0,1.1065,0.0,0.0,0.0,1.1065,1.7183
515.05,38.481208499999994,0.0,1.1065,0.0,0.0,0.0,1.1065,1.7929
515.05,40.716438,0.0,1.1065,0.0,0.0,0.0,1.1065,1.868
515.05,43.03779375,0.0,1.1065,0.0,0.0,0.0,1.1065,1.9439
515.05,45.45135525,0.0,1.1065,0.0,0.0,0.0,1.1065,2.0209
515.05,47.961175499999996,0.0,1.1065,0.0,0.0,0.0,1.1065,2.0992
515.05,50.574347249999995,0.0,1.1065,0.0,0.0,0.0,1.1065,2.1791
515.05,53.2949235,0.0,1.1065,0.0,0.0,0.0,1.1065,2.2608
515.05,56.1279705,0.0,1.1065,0.0,0.0,0.0,1.1065,2.3447
515.05,59.077541249999996,0.0,1.1065,0.0,0.0,0.0,1.1065,2.4311
515.05,62.1466755,0.0,1.1065,0.0,0.0,0.0,1.1065,2.5202
515.05,65.3404395,0.0,1.1065,0.0,0.0,0.0,1.1065,2.6124
515.05,68.65782,0.0,1.1065,0.0,0.0,0.0,1.1065,2.708
515.05,72.10287,0.0,1.1065,0.0,0.0,0.0,1.1065,2.8075
515.05,75.6755895,0.0,1.1065,0.0,0.0,0.0,1.1065,2.9111
515.05,79.373952,0.0,1.1065,0.0,0.0,0.0,1.1065,3.0195
515.05,83.1979575,0.0,1.1065,0.0,0.0,0.0,1.1065,3.1329
515.05,87.1415265,0.0,1.1065,0.0,0.0,0.0,1.1065,3.252
515.05,91.2026325,0.0,1.1065,0.0,0.0,0.0,1.1065,3.3773
515.05,95.37215625,0.0,1.1065,0.0,0.0,0.0,1.1065,3.5093
515.05,99.6409785,0.0,1.1065,0.0,0.0,0.0,1.1065,3.6489
515.05,103.99998000000001,0.0,1.1065,0.0,0.0,0.0,1.1065,3.7968
515.05,108.4278825,0.0,1.1065,0.0,0.0,0.0,1.1065,3.9538
515.05,112.91658000000001,0.0,1.1065,0.0,0.0,0.0,1.1065,4.1208
515.05,117.4255425,0.0,1.1065,0.0,0.0,0.0,1.1065,4.2991
515.05,121.95476999999998,0.0,1.1065,0.0,0.0,0.0,1.1065,4.4899
515.05,126.44346750000001,0.0,1.1065,0.0,0.0,0.0,1.1065,4.6946
515.05,130.8612375,0.0,1.1065,0.0,0.0,0.0,1.1065,4.9151
515.05,135.1574175,0.0,1.1065,0.0,0.0,0.0,1.1065,5.1534
515.05,139.2712125,0.0,1.1065,0.0,0.0,0.0,1.1065,5.4121
515.05,143.13169499999998,0.0,1.1065,0.0,0.0,0.0,1.1065,5.6943
515.05,146.63754,0.0,1.1065,0.0,0.0,0.0,1.1065,6.0042
515.05,149.657025,0.0,1.1065,0.0,0.0,0.0,1.1065,6.3471
545.1,0.0,0.0,3.5383,0.0,0.0,0.0,3.5383,0.0
545.1,4.998666225,0.0,3.5383,0.0,0.0,0.0,3.5383,0.0
545.1,6.74925825,0.0,3.5383,0.0,0.0,0.0,3.5383,0.12106
545.1,8.512617225,0.0,3.5383,0.0,0.0,0.0,3.5383,0.23402
545.1,10.28955375,0.0,3.5383,0.0,0.0,0.0,3.5383,0.33981
545.1,12.080979750000001,0.0,3.5383,0.0,0.0,0.0,3.5383,0.43916
545.1,13.89064425,0.0,3.5383,0.0,0.0,0.0,3.5383,0.53276
545.1,15.721587,0.0,3.5383,0.0,0.0,0.0,3.5383,0.62128
545.1,17.5758345,0.0,3.5383,0.0,0.0,0.0,3.5383,0.70532
545.1,19.459466250000002,0.0,3.5383,0.0,0.0,0.0,3.5383,0.78545
545.1,21.375522,0.0,3.5383,0.0,0.0,0.0,3.5383,0.86219
545.1,23.329068,0.0,3.5383,0.0,0.0,0.0,3.5383,0.93604
545.1,25.327197,0.0,3.5383,0.0,0.0,0.0,3.5383,1.0074
545.1,27.372948749999995,0.0,3.5383,0.0,0.0,0.0,3.5383,1.0768
545.1,29.473416,0.0,3.5383,0.0,0.0,0.0,3.5383,1.1446
545.1,31.634678249999997,0.0,3.5383,0.0,0.0,0.0,3.5383,1.211
545.1,33.862815,0.0,3.5383,0.0,0.0,0.0,3.5383,1.2766
545.1,36.16187925,0.0,3.5383,0.0,0.0,0.0,3.5383,1.3415
545.1,38.54099025,0.0,3.5383,0.0,0.0,0.0,3.5383,1.4062
545.1,41.004201,0.0,3.5383,0.0,0.0,0.0,3.5383,1.4709
545.1,43.557591,0.0,3.5383,0.0,0.0,0.0,3.5383,1.5359
545.1,46.20723975,0.0,3.5383,0.0,0.0,0.0,3.5383,1.6014
545.1,48.9582135,0.0,3.5383,0.0,0.0,0.0,3.5383,1.6679
545.1,51.81659175,0.0,3.5383,0.0,0.0,0.0,3.5383,1.7354
545.1,54.7864275,0.0,3.5383,0.0,0.0,0.0,3.5383,1.8044
545.1,57.872786999999995,0.0,3.5383,0.0,0.0,0.0,3.5383,1.8751
545.1,61.08073650000001,0.0,3.5383,0.0,0.0,0.0,3.5383,1.9477
545.1,64.41128925000001,0.0,3.5383,0.0,0.0,0.0,3.5383,2.0225
545.1,67.87052475,0.0,3.5383,0.0,0.0,0.0,3.5383,2.0999
545.1,71.45945625,0.0,3.5383,0.0,0.0,0.0,3.5383,2.18
545.1,75.1811235,0.0,3.5383,0.0,0.0,0.0,3.5383,2.2632
545.1,79.0355265,0.0,3.5383,0.0,0.0,0.0,3.5383,2.3499
545.1,83.025705,0.0,3.5383,0.0,0.0,0.0,3.5383,2.4402
545.1,87.15064575,0.0,3.5383,0.0,0.0,0.0,3.5383,2.5345
545.1,91.411362,0.0,3.5383,0.0,0.0,0.0,3.5383,2.6333
545.1,95.80380075,0.0,3.5383,0.0,0.0,0.0,3.5383,2.7367
545.1,100.32897525,0.0,3.5383,0.0,0.0,0.0,3.5383,2.8452
545.1,104.98283249999999,0.0,3.5383,0.0,0.0,0.0,3.5383,2.9592
545.1,109.75524,0.0,3.5383,0.0,0.0,0.0,3.5383,3.0791
545.1,114.65937,0.0,3.5383,0.0,0.0,0.0,3.5383,3.2053
545.1,119.664825,0.0,3.5383,0.0,0.0,0.0,3.5383,3.3384
545.1,124.78173749999999,0.0,3.5383,0.0,0.0,0.0,3.5383,3.4788
545.1,129.999975,0.0,3.5383,0.0,0.0,0.0,3.5383,3.627
545.1,135.28914,0.0,3.5383,0.0,0.0,0.0,3.5383,3.7838
545.1,140.659365,0.0,3.5383,0.0,0.0,0.0,3.5383,3.9497
545.1,146.090385,0.0,3.5383,0.0,0.0,0.0,3.5383,4.1255
545.1,151.5518025,0.0,3.5383,0.0,0.0,0.0,3.5383,4.312
400.11,0.0,0.0,3.329,0.0,0.0,0.0,3.329,0.0
400.11,0.21935849249999997,0.0,3.329,0.0,0.0,0.0,3.329,0.0
400.11,1.5660792,0.0,3.329,0.0,0.0,0.0,3.329,0.083996
400.11,2.864964375,0.0,3.329,0.0,0.0,0.0,3.329,0.15971
400.11,4.117138725,0.0,3.329,0.0,0.0,0.0,3.329,0.22798
400.11,5.324730075,0.0,3.329,0.0,0.0,0.0,3.329,0.28956
400.11,6.49027155,0.0,3.329,0.0,0.0,0.0,3.329,0.34518
400.11,7.617106874999999,0.0,3.329,0.0,0.0,0.0,3.329,0.3955
400.11,8.708782424999999,0.0,3.329,0.0,0.0,0.0,3.329,0.44115
400.11,9.769249875,0.0,3.329,0.0,0.0,0.0,3.329,0.48271
400.11,10.803271500000001,0.0,3.329,0.0,0.0,0.0,3.329,0.52068
400.11,11.81348175,0.0,3.329,0.0,0.0,0.0,3.329,0.55556
400.11,12.80748,0.0,3.329,0.0,0.0,0.0,3.329,0.58774
400.11,13.787292749999999,0.0,3.329,0.0,0.0,0.0,3.329,0.61761
400.11,14.761026000000001,0.0,3.329,0.0,0.0,0.0,3.329,0.64551
400.11,15.730706249999999,0.0,3.329,0.0,0.0,0.0,3.329,0.67171
400.11,16.70342625,0.0,3.329,0.0,0.0,0.0,3.329,0.6965
400.11,17.6852655,0.0,3.329,0.0,0.0,0.0,3.329,0.7201
400.11,18.680277,0.0,3.329,0.0,0.0,0.0,3.329,0.74271
400.11,19.69454025,0.0,3.329,0.0,0.0,0.0,3.329,0.76451
400.11,20.735148,0.0,3.329,0.0,0.0,0.0,3.329,0.78568
400.11,21.8071665,0.0,3.329,0.0,0.0,0.0,3.329,0.80634
400.11,22.9176885,0.0,3.329,0.0,0.0,0.0,3.329,0.82663
400.11,24.07380675,0.0,3.329,0.0,0.0,0.0,3.329,0.84666
400.11,25.28160075,0.0,3.329,0.0,0.0,0.0,3.329,0.86654
400.11,26.548163249999998,0.0,3.329,0.0,0.0,0.0,3.329,0.88636
400.11,27.8826135,0.0,3.329,0.0,0.0,0.0,3.329,0.90619
400.11,29.291030999999997,0.0,3.329,0.0,0.0,0.0,3.329,0.92612
400.11,30.7845615,0.0,3.329,0.0,0.0,0.0,3.329,0.94622
400.11,32.37029775,0.0,3.329,0.0,0.0,0.0,3.329,0.96654
400.11,34.05837225,0.0,3.329,0.0,0.0,0.0,3.329,0.98716
400.11,35.859930750000004,0.0,3.329,0.0,0.0,0.0,3.329,1.0081
400.11,37.78510575,0.0,3.329,0.0,0.0,0.0,3.329,1.0295
400.11,39.84605625,0.0,3.329,0.0,0.0,0.0,3.329,1.0512
400.11,42.0559545,0.0,3.329,0.0,0.0,0.0,3.329,1.0735
400.11,44.42797275,0.0,3.329,0.0,0.0,0.0,3.329,1.0963
