Temperature (K),Pressure (MPa),Na+,K+,Mg+2,Ca+2,SO4-2,Cl-,Dissolved CO2 (mol/kg)
470.9,25.72337775,0.0,4.3823,0.0,0.0,0.0,4.3823,0.87005
470.9,27.3800415,0.0,4.3823,0.0,0.0,0.0,4.3823,0.90661
470.9,29.0863545,0.0,4.3823,0.0,0.0,0.0,4.3823,0.9425
470.9,30.850422750000003,0.0,4.3823,0.0,0.0,0.0,4.3823,0.97787
470.9,32.67832575,0.0,4.3823,0.0,0.0,0.0,4.3823,1.0128
470.9,34.57715625,0.0,4.3823,0.0,0.0,0.0,4.3823,1.0476
470.9,36.55502025,0.0,4.3823,0.0,0.0,0.0,4.3823,1.0821
470.9,38.620023749999994,0.0,4.3823,0.0,0.0,0.0,4.3823,1.1167
470.9,40.781286,0.0,4.3823,0.0,0.0,0.0,4.3823,1.1513
470.9,43.04589975,0.0,4.3823,0.0,0.0,0.0,4.3823,1.186
470.9,45.42501075,0.0,4.3823,0.0,0.0,0.0,4.3823,1.221
470.9,47.926725,0.0,4.3823,0.0,0.0,0.0,4.3823,1.2564
470.9,50.56218825,0.0,4.3823,0.0,0.0,0.0,4.3823,1.2922
470.9,53.34051974999999,0.0,4.3823,0.0,0.0,0.0,4.3823,1.3285
470.9,56.2738785,0.0,4.3823,0.0,0.0,0.0,4.3823,1.3655
470.9,59.3744235,0.0,4.3823,0.0,0.0,0.0,4.3823,1.4031
470.9,62.65228725,0.0,4.3823,0.0,0.0,0.0,4.3823,1.4416
470.9,66.12165525,0.0,4.3823,0.0,0.0,0.0,4.3823,1.481
470.9,69.79569975,0.0,4.3823,0.0,0.0,0.0,4.3823,1.5213
470.9,73.687593,0.0,4.3823,0.0,0.0,0.0,4.3823,1.5628
470.9,77.8115205,0.0,4.3823,0.0,0.0,0.0,4.3823,1.6055
470.9,82.18369425,0.0,4.3823,0.0,0.0,0.0,4.3823,1.6496
470.9,86.81931300000001,0.0,4.3823,0.0,0.0,0.0,4.3823,1.6951
470.9,91.735602,0.0,4.3823,0.0,0.0,0.0,4.3823,1.7423
470.9,96.94775999999999,0.0,4.3823,0.0,0.0,0.0,4.3823,1.7912
470.9,102.480105,0.0,4.3823,0.0,0.0,0.0,4.3823,1.8421
470.9,108.33669,0.0,4.3823,0.0,0.0,0.0,4.3823,1.895
470.9,114.5479125,0.0,4.3823,0.0,0.0,0.0,4.3823,1.9503
470.9,121.1340375,0.0,4.3823,0.0,0.0,0.0,4.3823,2.008
470.9,128.11533,0.0,4.3823,0.0,0.0,0.0,4.3823,2.0685
470.9,135.512055,0.0,4.3823,0.0,0.0,0.0,4.3823,2.1319
470.9,143.3444775,0.0,4.3823,0.0,0.0,0.0,4.3823,2.1985
470.9,151.6328625,0.0,4.3823,0.0,0.0,0.0,4.3823,2.2687
564.79,0.0,0.0,2.6345,0.0,0.0,0.0,2.6345,0.0
564.79,6.918369674999999,0.0,2.6345,0.0,0.0,0.0,2.6345,0.0
564.79,8.6900373,0.0,2.6345,0.0,0.0,0.0,2.6345,0.13593
564.79,10.49220375,0.0,2.6345,0.0,0.0,0.0,2.6345,0.26209
564.79,12.325173,0.0,2.6345,0.0,0.0,0.0,2.6345,0.37967
564.79,14.189552999999998,0.0,2.6345,0.0,0.0,0.0,2.6345,0.48972
564.79,16.08737025,0.0,2.6345,0.0,0.0,0.0,2.6345,0.59319
564.79,18.019638,0.0,2.6345,0.0,0.0,0.0,2.6345,0.69099
564.79,19.989396,0.0,2.6345,0.0,0.0,0.0,2.6345,0.78395
564.79,22.001710499999998,0.0,2.6345,0.0,0.0,0.0,2.6345,0.87285
564.79,24.05962125,0.0,2.6345,0.0,0.0,0.0,2.6345,0.9584
564.79,26.1681945,0.0,2.6345,0.0,0.0,0.0,2.6345,1.0413
564.79,28.3324965,0.0,2.6345,0.0,0.0,0.0,2.6345,1.122
564.79,30.55658025,0.0,2.6345,0.0,0.0,0.0,2.6345,1.2012
564.79,32.8475385,0.0,2.6345,0.0,0.0,0.0,2.6345,1.2794
564.79,35.208411,0.0,2.6345,0.0,0.0,0.0,2.6345,1.3571
564.79,37.64527725,0.0,2.6345,0.0,0.0,0.0,2.6345,1.4346
564.79,40.1632035,0.0,2.6345,0.0,0.0,0.0,2.6345,1.5126
564.79,42.7652295,0.0,2.6345,0.0,0.0,0.0,2.6345,1.5912
564.79,45.45540825,0.0,2.6345,0.0,0.0,0.0,2.6345,1.6711
564.79,48.238806,0.0,2.6345,0.0,0.0,0.0,2.6345,1.7524
564.79,51.116436,0.0,2.6345,0.0,0.0,0.0,2.6345,1.8357
564.79,54.091338,0.0,2.6345,0.0,0.0,0.0,2.6345,1.9212
564.79,57.16452525,0.0,2.6345,0.0,0.0,0.0,2.6345,2.0092
564.79,60.337011000000004,0.0,2.6345,0.0,0.0,0.0,2.6345,2.1002
564.79,63.6098085,0.0,2.6345,0.0,0.0,0.0,2.6345,2.1944
564.79,66.9819045,0.0,2.6345,0.0,0.0,0.0,2.6345,2.2922
564.79,70.45228574999999,0.0,2.6345,0.0,0.0,0.0,2.6345,2.3939
564.79,74.019939,0.0,2.6345,0.0,0.0,0.0,2.6345,2.4998
564.79,77.68182449999999,0.0,2.6345,0.0,0.0,0.0,2.6345,2.6103
564.79,81.43591575,0.0,2.6345,0.0,0.0,0.0,2.6345,2.7257
564.79,85.27815975,0.0,2.6345,0.0,0.0,0.0,2.6345,2.8464
564.79,89.2045035,0.0,2.6345,0.0,0.0,0.0,2.6345,2.9727
564.79,93.20988075,0.0,2.6345,0.0,0.0,0.0,2.6345,3.1049
564.79,97.28922525,0.0,2.6345,0.0,0.0,0.0,2.6345,3.2436
564.79,101.4364575,0.0,2.6345,0.0,0.0,0.0,2.6345,3.3891
564.79,105.64144499999999,0.0,2.6345,0.0,0.0,0.0,2.6345,3.5419
564.79,109.9072275,0.0,2.6345,0.0,0.0,0.0,2.6345,3.7023
564.79,114.20340749999998,0.0,2.6345,0.0,0.0,0.0,2.6345,3.871
564.79,118.54011750000001,0.0,2.6345,0.0,0.0,0.0,2.6345,4.0485
564.79,122.89709250000001,0.0,2.6345,0.0,0.0,0.0,2.6345,4.2354
564.79,127.2540675,0.0,2.6345,0.0,0.0,0.0,2.6345,4.4322
564.79,131.6110425,0.0,2.6345,0.0,0.0,0.0,2.6345,4.6398
564.79,135.93761999999998,0.0,2.6345,0.0,0.0,0.0,2.6345,4.8587
564.79,140.2236675,0.0,2.6345,0.0,0.0,0.0,2.6345,5.0899
564.79,144.44892,0.0,2.6345,0.0,0.0,0.0,2.6345,5.3342
564.79,148.5728475,0.0,2.6345,0.0,0.0,0.0,2.6345,5.5927
325.53,0.0,0.0,1.3674,0.0,0.0,0.0,1.3674,0.0
325.53,0.01323405825,0.0,1.3674,0.0,0.0,0.0,1.3674,0.0
325.53,0.93762102,0.0,1.3674,0.0,0.0,0.0,1.3674,0.1446
325.53,1.8282069749999998,0.0,1.3674,0.0,0.0,0.0,1.3674,0.27277
325.53,2.6794382999999997,0.0,1.3674,0.0,0.0,0.0,1.3674,0.38529
325.53,3.4865932499999994,0.0,1.3674,0.0,0.0,0.0,1.3674,0.48305
325.53,4.24612545,0.0,1.3674,0.0,0.0,0.0,1.3674,0.56717
325.53,4.95540045,0.0,1.3674,0.0,0.0,0.0,1.3674,0.63889
325.53,5.6129997,0.0,1.3674,0.0,0.0,0.0,1.3674,0.69958
325.53,6.2187205500000005,0.0,1.3674,0.0,0.0,0.0,1.3674,0.75057
325.53,6.773474925,0.0,1.3674,0.0,0.0,0.0,1.3674,0.79319
325.53,7.27939065,0.0,1.3674,0.0,0.0,0.0,1.3674,0.82867
325.53,7.7392034999999995,0.0,1.3674,0.0,0.0,0.0,1.3674,0.85815
325.53,8.156358525,0.0,1.3674,0.0,0.0,0.0,1.3674,0.88263
325.53,8.535111375,0.0,1.3674,0.0,0.0,0.0,1.3674,0.903
325.53,8.879819025,0.0,1.3674,0.0,0.0,0.0,1.3674,0.92003
325.53,9.195345075,0.0,1.3674,0.0,0.0,0.0,1.3674,0.93437
325.53,9.4868571,0.0,1.3674,0.0,0.0,0.0,1.3674,0.94658
325.53,9.759623999999999,0.0,1.3674,0.0,0.0,0.0,1.3674,0.95712
325.53,10.018914675,0.0,1.3674,0.0,0.0,0.0,1.3674,0.96639
325.53,10.270302,0.0,1.3674,0.0,0.0,0.0,1.3674,0.97472
325.53,10.5195615,0.0,1.3674,0.0,0.0,0.0,1.3674,0.98239
325.53,10.77186075,0.0,1.3674,0.0,0.0,0.0,1.3674,0.98962
325.53,11.034292500000001,0.0,1.3674,0.0,0.0,0.0,1.3674,0.99661
325.53,11.311923,0.0,1.3674,0.0,0.0,0.0,1.3674,1.0035
325.53,11.610831750000001,0.0,1.3674,0.0,0.0,0.0,1.3674,1.0105
325.53,11.93912475,0.0,1.3674,0.0,0.0,0.0,1.3674,1.0176
325.53,12.30186825,0.0,1.3674,0.0,0.0,0.0,1.3674,1.025
325.53,12.706155,0.0,1.3674,0.0,0.0,0.0,1.3674,1.0328
325.53,13.16110425,0.0,1.3674,0.0,0.0,0.0,1.3674,1.0409
325.53,13.6727955,0.0,1.3674,0.0,0.0,0.0,1.3674,1.0496
325.53,14.24933475,0.0,1.3674,0.0,0.0,0.0,1.3674,1.0588
325.53,14.90186775,0.0,1.3674,0.0,0.0,0.0,1.3674,1.0686
325.53,15.637487250000001,0.0,1.3674,0.0,0.0,0.0,1.3674,1.079
325.53,16.467339,0.0,1.3674,0.0,0.0,0.0,1.3674,1.09
325.53,17.4015555,0.0,1.3674,0.0,0.0,0.0,1.3674,1.1018
325.53,18.45229575,0.0,1.3674,0.0,0.0,0.0,1.3674,1.1143
325.53,19.632731999999997,0.0,1.3674,0.0,0.0,0.0,1.3674,1.1275
325.53,20.95502325,0.0,1.3674,0.0,0.0,0.0,1.3674,1.1415
325.53,22.4353815,0.0,1.3674,0.0,0.0,0.0,1.3674,1.1563
325.53,24.09001875,0.0,1.3674,0.0,0.0,0.0,1.3674,1.1719
325.53,25.9371735,0.0,1.3674,0.0,0.0,0.0,1.3674,1.1884
325.53,27.99508425,0.0,1.3674,0.0,0.0,0.0,1.3674,1.2056
325.53,30.28705575,0.0,1.3674,0.0,0.0,0.0,1.3674,1.2238
325.53,32.83639275,0.0,1.3674,0.0,0.0,0.0,1.3674,1.2427
325.53,35.669439749999995,0.0,1.3674,0.0,0.0,0.0,1.3674,1.2625
325.53,38.816594249999994,0.0,1.3674,0.0,0.0,0.0,1.3674,1.2832
325.53,42.31028025,0.0,1.3674,0.0,0.0,0.0,1.3674,1.3047
325.53,46.187988,0.0,1.3674,0.0,0.0,0.0,1.3674,1.327
325.53,50.492274,0.0,1.3674,0.0,0.0,0.0,1.3674,1.3501
325.53,55.26974775,0.0,1.3674,0.0,0.0,0.0,1.3674,1.3739
325.53,60.5741115,0.0,1.3674,0.0,0.0,0.0,1.3674,1.3984
325.53,66.46818675,0.0,1.3674,0.0,0.0,0.0,1.3674,1.4236
325.53,73.02188774999999,0.0,1.3674,0.0,0.0,0.0,1.3674,1.4493
325.53,80.31830099999999,0.0,1.3674,0.0,0.0,0.0,1.3674,1.4755
325.53,88.45165875,0.0,1.3674,0.0,0.0,0.0,1.3674,1.5019
325.53,97.535445,0.0,1.3674,0.0,0.0,0.0,1.3674,1.5286
325.53,107.69834250000001,0.0,1.3674,0.0,0.0,0.0,1.3674,1.5552
325.53,119.10753749999999,0.0,1.3674,0.0,0.0,0.0,1.3674,1.5816
325.53,131.945415,0.0,1.3674,0.0,0.0,0.0,1.3674,1.6074
325.53,146.45515500000002,0.0,1.3674,0.0,0.0,0.0,1.3674,1.6322
341.56,0.0,0.0,1.5972,0.0,0.0,0.0,1.5972,0.0
341.56,0.027491499,0.0,1.5972,0.0,0.0,0.0,1.5972,0.0
341.56,1.057833,0.0,1.5972,0.0,0.0,0.0,1.5972,0.12322
341.56,2.046663675,0.0,1.5972,0.0,0.0,0.0,1.5972,0.23247
341.56,2.9904047250000003,0.0,1.5972,0.0,0.0,0.0,1.5972,0.3287
341.56,3.8863203749999995,0.0,1.5972,0.0,0.0,0.0,1.5972,0.41289
341.56,4.732992074999999,0.0,1.5972,0.0,0.0,0.0,1.5972,0.48611
341.56,5.52971055,0.0,1.5972,0.0,0.0,0.0,1.5972,0.54948
341.56,6.27708375,0.0,1.5972,0.0,0.0,0.0,1.5972,0.60413
341.56,6.976327575,0.0,1.5972,0.0,0.0,0.0,1.5972,0.65116
341.56,7.6297725,0.0,1.5972,0.0,0.0,0.0,1.5972,0.69158
341.56,8.240356949999999,0.0,1.5972,0.0,0.0,0.0,1.5972,0.72636
341.56,8.811525974999999,0.0,1.5972,0.0,0.0,0.0,1.5972,0.75635
341.56,9.347433899999999,0.0,1.5972,0.0,0.0,0.0,1.5972,0.78231
341.56,9.852336375,0.0,1.5972,0.0,0.0,0.0,1.5972,0.80491
341.56,10.331097,0.0,1.5972,0.0,0.0,0.0,1.5972,0.82474
341.56,10.78807275,0.0,1.5972,0.0,0.0,0.0,1.5972,0.84229
341.56,11.2288365,0.0,1.5972,0.0,0.0,0.0,1.5972,0.85801
341.56,11.6584545,0.0,1.5972,0.0,0.0,0.0,1.5972,0.87226
341.56,12.08300625,0.0,1.5972,0.0,0.0,0.0,1.5972,0.88535
341.56,12.507558,0.0,1.5972,0.0,0.0,0.0,1.5972,0.89755
341.56,12.937176000000001,0.0,1.5972,0.0,0.0,0.0,1.5972,0.9091
341.56,13.37793975,0.0,1.5972,0.0,0.0,0.0,1.5972,0.92019
341.56,13.83592875,0.0,1.5972,0.0,0.0,0.0,1.5972,0.93099
341.56,14.317222500000002,0.0,1.5972,0.0,0.0,0.0,1.5972,0.94164
341.56,14.82891375,0.0,1.5972,0.0,0.0,0.0,1.5972,0.95226
341.56,15.377082,0.0,1.5972,0.0,0.0,0.0,1.5972,0.96296
341.56,15.96882,0.0,1.5972,0.0,0.0,0.0,1.5972,0.97384
341.56,16.611220499999998,0.0,1.5972,0.0,0.0,0.0,1.5972,0.98497
341.56,17.312389500000002,0.0,1.5972,0.0,0.0,0.0,1.5972,0.99642
341.56,18.080433,0.0,1.5972,0.0,0.0,0.0,1.5972,1.0083
341.56,18.924470250000002,0.0,1.5972,0.0,0.0,0.0,1.5972,1.0205
341.56,19.852607250000002,0.0,1.5972,0.0,0.0,0.0,1.5972,1.0333
341.56,20.8749765,0.0,1.5972,0.0,0.0,0.0,1.5972,1.0466
341.56,22.00272375,0.0,1.5972,0.0,0.0,0.0,1.5972,1.0605
341.56,23.24699475,0.0,1.5972,0.0,0.0,0.0,1.5972,1.075
341.56,24.62096175,0.0,1.5972,0.0,0.0,0.0,1.5972,1.0902
341.56,26.13678375,0.0,1.5972,0.0,0.0,0.0,1.5972,1.106
341.56,27.8096595,0.0,1.5972,0.0,0.0,0.0,1.5972,1.1225
341.56,29.65478775,0.0,1.5972,0.0,0.0,0.0,1.5972,1.1398
341.56,31.690406999999997,0.0,1.5972,0.0,0.0,0.0,1.5972,1.1578
341.56,33.93475575,0.0,1.5972,0.0,0.0,0.0,1.5972,1.1766
341.56,36.408099,0.0,1.5972,0.0,0.0,0.0,1.5972,1.1961
341.56,39.13475475,0.0,1.5972,0.0,0.0,0.0,1.5972,1.2165
341.56,42.139041,0.0,1.5972,0.0,0.0,0.0,1.5972,1.2376
341.56,45.4483155,0.0,1.5972,0.0,0.0,0.0,1.5972,1.2595
341.56,49.0960155,0.0,1.5972,0.0,0.0,0.0,1.5972,1.2823
341.56,53.114565000000006,0.0,1.5972,0.0,0.0,0.0,1.5972,1.3058
341.56,57.54550724999999,0.0,1.5972,0.0,0.0,0.0,1.5972,1.3301
341.56,62.4303855,0.0,1.5972,0.0,0.0,0.0,1.5972,1.3551
341.56,67.8208755,0.0,1.5972,0.0,0.0,0.0,1.5972,1.3809
341.56,73.77169275,0.0,1.5972,0.0,0.0,0.0,1.5972,1.4074
341.56,80.34768525,0.0,1.5972,0.0,0.0,0.0,1.5972,1.4345
341.56,87.62282025,0.0,1.5972,0.0,0.0,0.0,1.5972,1.4622
341.56,95.6811975,0.0,1.5972,0.0,0.0,0.0,1.5972,1.4904
341.56,104.6180625,0.0,1.5972,0.0,0.0,0.0,1.5972,1.5189
341.56,114.55804499999999,0.0,1.5972,0.0,0.0,0.0,1.5972,1.5477
341.56,125.6328675,0.0,1.5972,0.0,0.0,0.0,1.5972,1.5765
341.56,138.00465,0.0,1.5972,0.0,0.0,0.0,1.5972,1.6053
341.56,151.85577750000002,0.0,1.5972,0.0,0.0,0.0,1.5972,1.6336
501.64,0.0,0.0,3.3522,0.0,0.0,0.0,3.3522,0.0
501.64,2.425619175,0.0,3.3522,0.0,0.0,0.0,3.3522,0.0
501.64,4.08481605,0.0,3.3522,0.0,0.0,0.0,3.3522,0.10202
501.64,5.73033405,0.0,3.3522,0.0,0.0,0.0,3.3522,0.19755
501.64,7.36409835,0.0,3.3522,0.0,0.0,0.0,3.3522,0.28725
501.64,8.98894605,0.0,3.3522,0.0,0.0,0.0,3.3522,0.37168
501.64,10.607714249999999,0.0,3.3522,0.0,0.0,0.0,3.3522,0.45133
501.64,12.22486125,0.0,3.3522,0.0,0.0,0.0,3.3522,0.52668
501.64,13.844034749999999,0.0,3.3522,0.0,0.0,0.0,3.3522,0.59819
501.64,15.469287749999998,0.0,3.3522,0.0,0.0,0.0,3.3522,0.66627
501.64,17.105686499999997,0.0,3.3522,0.0,0.0,0.0,3.3522,0.73131
501.64,18.756270750000002,0.0,3.3522,0.0,0.0,0.0,3.3522,0.79369
501.64,20.4291465,0.0,3.3522,0.0,0.0,0.0,3.3522,0.85372
501.64,22.12634025,0.0,3.3522,0.0,0.0,0.0,3.3522,0.91172
501.64,23.855958,0.0,3.3522,0.0,0.0,0.0,3.3522,0.96797
501.64,25.623065999999998,0.0,3.3522,0.0,0.0,0.0,3.3522,1.0227
501.64,27.4327305,0.0,3.3522,0.0,0.0,0.0,3.3522,1.0763
501.64,29.292044249999996,0.0,3.3522,0.0,0.0,0.0,3.3522,1.1288
501.64,31.207086750000002,0.0,3.3522,0.0,0.0,0.0,3.3522,1.1806
501.64,33.1839375,0.0,3.3522,0.0,0.0,0.0,3.3522,1.2317
501.64,35.2307025,0.0,3.3522,0.0,0.0,0.0,3.3522,1.2824
501.64,37.3544745,0.0,3.3522,0.0,0.0,0.0,3.3522,1.3329
501.64,39.56031975,0.0,3.3522,0.0,0.0,0.0,3.3522,1.3834
501.64,41.85837075,0.0,3.3522,0.0,0.0,0.0,3.3522,1.4339
501.64,44.254706999999996,0.0,3.3522,0.0,0.0,0.0,3.3522,1.4848
501.64,46.756421249999995,0.0,3.3522,0.0,0.0,0.0,3.3522,1.536
501.64,49.372632749999994,0.0,3.3522,0.0,0.0,0.0,3.3522,1.5879
501.64,52.1114475,0.0,3.3522,0.0,0.0,0.0,3.3522,1.6405
501.64,54.9809715,0.0,3.3522,0.0,0.0,0.0,3.3522,1.694
501.64,57.988297499999994,0.0,3.3522,0.0,0.0,0.0,3.3522,1.7486
501.64,61.14254474999999,0.0,3.3522,0.0,0.0,0.0,3.3522,1.8045
501.64,64.4528325,0.0,3.3522,0.0,0.0,0.0,3.3522,1.8617
501.64,67.92524025,0.0,3.3522,0.0,0.0,0.0,3.3522,1.9206
501.64,71.5699005,0.0,3.3522,0.0,0.0,0.0,3.3522,1.9813
501.64,75.39289275,0.0,3.3522,0.0,0.0,0.0,3.3522,2.0439
501.64,79.4043495,0.0,3.3522,0.0,0.0,0.0,3.3522,2.1088
501.64,83.6113635,0.0,3.3522,0.0,0.0,0.0,3.3522,2.1762
501.64,88.02001425,0.0,3.3522,0.0,0.0,0.0,3.3522,2.2462
501.64,92.63840775,0.0,3.3522,0.0,0.0,0.0,3.3522,2.3193
501.64,97.4726235,0.0,3.3522,0.0,0.0,0.0,3.3522,2.3955
501.64,102.5307675,0.0,3.3522,0.0,0.0,0.0,3.3522,2.4753
501.64,107.8098,0.0,3.3522,0.0,0.0,0.0,3.3522,2.559
501.64,113.32188000000001,0.0,3.3522,0.0,0.0,0.0,3.3522,2.647
501.64,119.07714,0.0,3.3522,0.0,0.0,0.0,3.3522,2.7395
501.64,125.05531500000001,0.0,3.3522,0.0,0.0,0.0,3.3522,2.8371
501.64,131.27667,0.0,3.3522,0.0,0.0,0.0,3.3522,2.9402
501.64,137.72094,0.0,3.3522,0.0,0.0,0.0,3.3522,3.0493
501.64,144.40839,0.0,3.3522,0.0,0.0,0.0,3.3522,3.1649
501.64,151.30862249999998,0.0,3.3522,0.0,0.0,0.0,3.3522,3.2877
428.18,0.0,0.0,1.0873,0.0,0.0,0.0,1.0873,0.0
428.18,0.5253802575000001,0.0,1.0873,0.0,0.0,0.0,1.0873,0.0
428.18,1.9243644,0.0,1.0873,0.0,0.0,0.0,1.0873,0.099159
428.18,3.2877936,0.0,1.0873,0.0,0.0,0.0,1.0873,0.19077
428.18,4.617076275,0.0,1.0873,0.0,0.0,0.0,1.0873,0.27551
428.18,5.914441575000001,0.0,1.0873,0.0,0.0,0.0,1.0873,0.35395
428.18,7.182219975,0.0,1.0873,0.0,0.0,0.0,1.0873,0.42666
428.18,8.42355255,0.0,1.0873,0.0,0.0,0.0,1.0873,0.49419
428.18,9.64147905,0.0,1.0873,0.0,0.0,0.0,1.0873,0.55705
428.18,10.8397485,0.0,1.0873,0.0,0.0,0.0,1.0873,0.61572
428.18,12.02221125,0.0,1.0873,0.0,0.0,0.0,1.0873,0.67068
428.18,13.192514999999998,0.0,1.0873,0.0,0.0,0.0,1.0873,0.72235
428.18,14.355726,0.0,1.0873,0.0,0.0,0.0,1.0873,0.77113
428.18,15.51589725,0.0,1.0873,0.0,0.0,0.0,1.0873,0.81738
428.18,16.67708175,0.0,1.0873,0.0,0.0,0.0,1.0873,0.86143
428.18,17.845359,0.0,1.0873,0.0,0.0,0.0,1.0873,0.90358
428.18,19.024782,0.0,1.0873,0.0,0.0,0.0,1.0873,0.94413
428.18,20.221430249999997,0.0,1.0873,0.0,0.0,0.0,1.0873,0.98332
428.18,21.440369999999998,0.0,1.0873,0.0,0.0,0.0,1.0873,1.0214
428.18,22.6866675,0.0,1.0873,0.0,0.0,0.0,1.0873,1.0585
428.18,23.966402249999998,0.0,1.0873,0.0,0.0,0.0,1.0873,1.095
428.18,25.28565375,0.0,1.0873,0.0,0.0,0.0,1.0873,1.1309
428.18,26.651514749999997,0.0,1.0873,0.0,0.0,0.0,1.0873,1.1664
428.18,28.069051499999997,0.0,1.0873,0.0,0.0,0.0,1.0873,1.2016
428.18,29.546370000000003,0.0,1.0873,0.0,0.0,0.0,1.0873,1.2368
428.18,31.090562999999996,0.0,1.0873,0.0,0.0,0.0,1.0873,1.272
428.18,32.70771,0.0,1.0873,0.0,0.0,0.0,1.0873,1.3074
428.18,34.407943499999995,0.0,1.0873,0.0,0.0,0.0,1.0873,1.343
428.18,36.197343000000004,0.0,1.0873,0.0,0.0,0.0,1.0873,1.379
428.18,38.08502775,0.0,1.0873,0.0,0.0,0.0,1.0873,1.4155
428.18,40.08113025,0.0,1.0873,0.0,0.0,0.0,1.0873,1.4525
428.18,42.19476975,0.0,1.0873,0.0,0.0,0.0,1.0873,1.4902
428.18,44.4350655,0.0,1.0873,0.0,0.0,0.0,1.0873,1.5287
428.18,46.814176499999995,0.0,1.0873,0.0,0.0,0.0,1.0873,1.568
428.18,49.3432485,0.0,1.0873,0.0,0.0,0.0,1.0873,1.6082
428.18,52.034440499999995,0.0,1.0873,0.0,0.0,0.0,1.0873,1.6494
428.18,54.898898249999995,0.0,1.0873,0.0,0.0,0.0,1.0873,1.6917
428.18,57.951820500000004,0.0,1.0873,0.0,0.0,0.0,1.0873,1.7352
428.18,61.2063795,0.0,1.0873,0.0,0.0,0.0,1.0873,1.78
428.18,64.67878725,0.0,1.0873,0.0,0.0,0.0,1.0873,1.8261
428.18,68.38322925,0.0,1.0873,0.0,0.0,0.0,1.0873,1.8737
428.18,72.337944,0.0,1.0873,0.0,0.0,0.0,1.0873,1.9229
428.18,76.5591435,0.0,1.0873,0.0,0.0,0.0,1.0873,1.9738
428.18,81.068106,0.0,1.0873,0.0,0.0,0.0,1.0873,2.0265
428.18,85.88307,0.0,1.0873,0.0,0.0,0.0,1.0873,2.0811
428.18,91.0243005,0.0,1.0873,0.0,0.0,0.0,1.0873,2.1377
428.18,96.5161155,0.0,1.0873,0.0,0.0,0.0,1.0873,2.1966
428.18,102.37877999999999,0.0,1.0873,0.0,0.0,0.0,1.0873,2.2579
428.18,108.640665,0.0,1.0873,0.0,0.0,0.0,1.0873,2.3217
428.18,115.328115,0.0,1.0873,0.0,0.0,0.0,1.0873,2.3883
428.18,122.46139499999998,0.0,1.0873,0.0,0.0,0.0,1.0873,2.4579
428.18,130.07090250000002,0.0,1.0873,0.0,0.0,0.0,1.0873,2.5307
428.18,138.18703499999998,0.0,1.0873,0.0,0.0,0.0,1.0873,2.6069
428.18,146.84019,0.0,1.0873,0.0,0.0,0.0,1.0873,2.6869
409.92,0.0,0.0,3.6186,0.0,0.0,0.0,3.6186,0.0
409.92,0.29035692,0.0,3.6186,0.0,0.0,0.0,3.6186,0.0
409.92,1.6814883749999998,0.0,3.6186,0.0,0.0,0.0,3.6186,0.081405
409.92,3.0259698,0.0,3.6186,0.0,0.0,0.0,3.6186,0.15505
409.92,4.325462925,0.0,3.6186,0.0,0.0,0.0,3.6186,0.22175
409.92,5.58239955,0.0,3.6186,0.0,0.0,0.0,3.6186,0.28221
409.92,6.799819424999999,0.0,3.6186,0.0,0.0,0.0,3.6186,0.33711
409.92,7.981268925,0.0,3.6186,0.0,0.0,0.0,3.6186,0.38706
409.92,9.13039575,0.0,3.6186,0.0,0.0,0.0,3.6186,0.43266
409.92,10.25105025,0.0,3.6186,0.0,0.0,0.0,3.6186,0.47443
409.92,11.3484,0.0,3.6186,0.0,0.0,0.0,3.6186,0.51284
409.92,12.42751125,0.0,3.6186,0.0,0.0,0.0,3.6186,0.54835
409.92,13.491423750000001,0.0,3.6186,0.0,0.0,0.0,3.6186,0.58132
409.92,14.546217,0.0,3.6186,0.0,0.0,0.0,3.6186,0.61212
409.92,15.59695725,0.0,3.6186,0.0,0.0,0.0,3.6186,0.64105
409.92,16.64871075,0.0,3.6186,0.0,0.0,0.0,3.6186,0.66838
409.92,17.706543749999998,0.0,3.6186,0.0,0.0,0.0,3.6186,0.69437
409.92,18.777549,0.0,3.6186,0.0,0.0,0.0,3.6186,0.71922
409.92,19.8657795,0.0,3.6186,0.0,0.0,0.0,3.6186,0.74313
409.92,20.978327999999998,0.0,3.6186,0.0,0.0,0.0,3.6186,0.76628
409.92,22.12026075,0.0,3.6186,0.0,0.0,0.0,3.6186,0.78881
409.92,23.29968375,0.0,3.6186,0.0,0.0,0.0,3.6186,0.81086
409.92,24.52065,0.0,3.6186,0.0,0.0,0.0,3.6186,0.83256
409.92,25.791265499999998,0.0,3.6186,0.0,0.0,0.0,3.6186,0.85401
409.92,27.119636249999996,0.0,3.6186,0.0,0.0,0.0,3.6186,0.87532
409.92,28.51184175,0.0,3.6186,0.0,0.0,0.0,3.6186,0.89657
409.92,29.975987999999997,0.0,3.6186,0.0,0.0,0.0,3.6186,0.91784
409.92,31.521194249999997,0.0,3.6186,0.0,0.0,0.0,3.6186,0.93922
409.92,33.1555665,0.0,3.6186,0.0,0.0,0.0,3.6186,0.96077
409.92,34.88923725,0.0,3.6186,0.0,0.0,0.0,3.6186,0.98255
409.92,36.731325749999996,0.0,3.6186,0.0,0.0,0.0,3.6186,1.0046
409.92,38.69297775,0.0,3.6186,0.0,0.0,0.0,3.6186,1.027
409.92,40.785339,0.0,3.6186,0.0,0.0,0.0,3.6186,1.0498
